8;2;3;1;87037931;30000.0
9;2;5;1;87037931;30000.0
7;1;5;1;87037931;30000.0
10;3;3;2;87037931;30000.0
6;4;2;2;87037931;30000.0
5;3;6;2;87037931;30000.0
6;3;3;0;85719208;30000.0
5;5;0;1;85719208;30000.0
10;2;3;1;85719208;30000.0
8;4;3;2;85719208;30000.0
7;2;4;2;85719208;30000.0
9;2;5;3;85719208;30000.0
7;3;1;2;76616466;30000.0
9;3;1;2;76616466;30000.0
5;2;3;1;76616466;30000.0
10;1;5;3;76616466;30000.0
6;1;8;3;76616466;30000.0
8;4;4;4;76616466;30000.0
6;2;5;4;79921938;30000.0
10;2;3;4;79921938;30000.0
5;0;3;6;79921938;30000.0
9;2;1;5;79921938;30000.0
8;5;2;3;79921938;30000.0
7;2;2;5;79921938;30000.0
10;3;2;1;36164096;30000.0
9;5;2;1;36164096;30000.0
8;3;1;3;36164096;30000.0
7;1;2;6;36164096;30000.0
6;1;3;6;36164096;30000.0
5;3;4;4;36164096;30000.0
7;2;4;1;91599555;30000.0
9;3;5;1;91599555;30000.0
6;2;4;1;91599555;30000.0
8;3;5;1;91599555;30000.0
10;2;5;1;91599555;30000.0
5;3;3;1;91599555;30000.0
