9;3;1;0;61572965;1;0;30000.0
10;1;3;0;61572965;1;0;30000.0
8;3;2;0;61572965;1;0;30000.0
6;0;2;12;61572965;3;0;30000.0
7;2;2;12;61572965;3;0;30000.0
5;3;8;3;61572965;3;0;30000.0
40;3;1;0;80027100;1;0;30000.0
39;2;3;0;80027100;1;0;30000.0
44;3;2;0;80027100;1;0;30000.0
22;1;0;12;80027100;3;0;30000.0
27;2;4;9;80027100;3;0;30000.0
35;1;8;6;80027100;3;0;30000.0
32;3;1;0;97041430;1;0;30000.0
33;1;3;0;97041430;1;0;30000.0
31;2;2;0;97041430;1;0;30000.0
28;1;0;12;97041430;3;0;30000.0
29;3;2;12;97041430;3;0;30000.0
17;2;10;3;97041430;3;0;30000.0
20;2;2;0;53308054;1;0;30000.0
21;2;2;0;53308054;1;0;30000.0
22;4;0;0;53308054;1;0;30000.0
18;1;2;12;53308054;3;0;30000.0
19;1;2;9;53308054;3;0;30000.0
11;3;6;6;53308054;3;0;30000.0
32;4;0;0;74832954;1;0;30000.0
26;3;2;0;74832954;1;0;30000.0
25;2;0;12;74832954;3;0;30000.0
29;3;2;0;74832954;1;0;30000.0
16;1;2;12;74832954;3;0;30000.0
23;0;10;3;74832954;3;0;30000.0
34;2;2;0;98775229;1;0;30000.0
37;3;1;0;98775229;1;0;30000.0
31;1;3;0;98775229;1;0;30000.0
28;2;2;12;98775229;3;0;30000.0
17;2;8;3;98775229;3;0;30000.0
24;1;2;12;98775229;3;0;30000.0
45;2;2;0;13317284;1;0;30000.0
42;0;4;6;13317284;3;0;30000.0
43;1;4;12;13317284;3;0;30000.0
44;2;3;0;13317284;1;0;30000.0
46;4;1;0;13317284;1;0;30000.0
41;3;4;9;13317284;3;0;30000.0
41;3;2;0;22111460;1;0;30000.0
45;5;0;0;22111460;1;0;30000.0
33;1;0;12;22111460;3;0;30000.0
36;0;2;12;22111460;3;0;30000.0
43;3;2;0;22111460;1;0;30000.0
30;1;8;3;22111460;3;0;30000.0
37;2;2;0;64330688;1;0;30000.0
38;3;1;0;64330688;1;0;30000.0
39;4;1;0;64330688;1;0;30000.0
35;1;2;12;64330688;3;0;30000.0
36;2;2;6;64330688;3;0;30000.0
26;1;8;9;64330688;3;0;30000.0
87;3;2;0;81505097;1;0;30000.0
80;1;4;6;81505097;3;0;30000.0
84;4;2;9;81505097;3;0;30000.0
86;2;3;0;81505097;1;0;30000.0
88;2;4;0;81505097;1;0;30000.0
83;0;3;12;81505097;3;1;30000.0
78;1;3;0;79769487;1;0;30000.0
79;3;1;0;79769487;1;0;30000.0
81;2;2;0;79769487;1;0;30000.0
76;2;8;6;79769487;3;0;30000.0
77;1;2;9;79769487;3;0;30000.0
73;3;2;12;79769487;3;0;30000.0
68;1;3;0;83109655;1;0;30000.0
70;3;1;0;83109655;1;0;30000.0
69;3;2;0;83109655;1;0;30000.0
64;1;8;3;83109655;3;0;30000.0
73;1;3;0;26037296;1;0;30000.0
66;1;2;12;83109655;3;0;30000.0
67;3;2;12;83109655;3;0;30000.0
77;2;2;0;26037296;1;0;30000.0
80;4;1;0;26037296;1;0;30000.0
81;1;3;0;29782058;1;0;30000.0
68;0;6;3;4235656;3;0;30000.0
69;2;6;3;26037296;3;0;30000.0
74;0;0;12;4235656;3;0;30000.0
83;2;2;0;29782058;1;0;30000.0
70;1;2;12;26037296;3;0;30000.0
76;3;1;0;4235656;1;0;30000.0
64;2;4;12;26037296;3;0;30000.0
85;3;1;0;29782058;1;0;30000.0
79;4;1;0;4235656;1;0;30000.0
82;5;0;0;4235656;1;0;30000.0
72;2;6;6;29782058;3;0;30000.0
75;1;2;12;29782058;3;0;30000.0
71;1;6;12;4235656;3;0;30000.0
78;3;4;9;29782058;3;0;30000.0
121;3;1;0;92414232;1;0;30000.0
118;3;2;0;92414232;1;0;30000.0
111;2;0;12;92414232;3;0;30000.0
116;1;6;9;92414232;3;0;30000.0
126;3;1;0;14557472;1;0;30000.0
125;2;3;0;92414232;1;0;30000.0
108;1;6;6;92414232;3;0;30000.0
125;2;3;0;14557472;1;0;30000.0
111;2;0;12;14557472;3;0;30000.0
127;3;2;0;14557472;1;0;30000.0
107;1;4;9;14557472;3;0;30000.0
120;2;6;6;14557472;3;0;30000.0
117;2;2;0;56620118;1;0;30000.0
118;1;3;0;56620118;1;0;30000.0
113;4;2;6;56620118;3;0;30000.0
114;2;3;0;56620118;1;0;30000.0
106;2;2;9;56620118;3;0;30000.0
110;1;6;12;56620118;3;0;30000.0
119;2;3;0;36308708;1;0;30000.0
103;1;4;6;36308708;3;0;30000.0
110;2;2;12;36308708;3;0;30000.0
113;2;4;9;36308708;3;0;30000.0
115;2;3;0;36308708;1;0;30000.0
123;3;2;0;36308708;1;0;30000.0
98;0;0;12;28579544;3;0;30000.0
114;3;1;0;28579544;1;0;30000.0
117;3;1;0;28579544;1;0;30000.0
120;4;0;0;28579544;1;0;30000.0
109;3;2;9;28579544;3;0;30000.0
112;0;12;6;28579544;3;0;30000.0
160;2;3;0;87973104;1;0;30000.0
157;1;4;0;87973104;1;0;30000.0
150;2;2;9;87973104;3;0;30000.0
152;1;4;6;87973104;3;0;30000.0
163;2;3;0;87973104;1;0;30000.0
149;3;2;12;87973104;3;0;30000.0
166;1;3;0;36681015;1;0;30000.0
116;2;2;0;69803488;1;0;30000.0
165;3;2;0;36681015;1;0;30000.0
160;3;3;0;36681015;1;0;30000.0
157;0;2;12;36681015;3;0;30000.0
147;3;4;3;36681015;3;0;30000.0
151;2;4;12;36681015;3;0;30000.0
115;4;1;0;69803488;1;0;30000.0
119;2;3;0;69803488;1;0;30000.0
112;0;2;12;69803488;3;0;30000.0
108;3;4;3;69803488;3;0;30000.0
109;1;6;12;69803488;3;0;30000.0
156;3;1;0;600356;1;0;30000.0
151;2;2;0;600356;1;0;30000.0
154;1;3;0;600356;1;0;30000.0
145;2;6;9;600356;3;0;30000.0
140;1;0;12;600356;3;0;30000.0
142;4;4;6;600356;3;0;30000.0
152;0;0;12;98840853;3;0;30000.0
154;2;2;0;98840853;1;0;30000.0
156;4;1;0;98840853;1;0;30000.0
149;2;2;12;98840853;3;0;30000.0
158;3;3;0;98840853;1;0;30000.0
136;0;10;3;98840853;3;0;30000.0
162;1;3;0;74615901;1;0;30000.0
164;2;2;0;74615901;1;0;30000.0
161;3;3;0;74615901;1;0;30000.0
153;3;2;9;74615901;3;0;30000.0
155;2;0;12;74615901;3;0;30000.0
143;1;8;6;74615901;3;0;30000.0
155;3;0;1;30923012;1;0;30000.0
150;0;2;9;30923012;3;0;30000.0
153;4;2;1;30923012;1;0;30000.0
159;2;2;1;30923012;1;0;30000.0
148;1;6;6;30923012;3;0;30000.0
144;2;6;9;30923012;3;0;30000.0
192;2;2;0;32750675;1;0;30000.0
195;1;3;0;32750675;1;0;30000.0
198;3;1;0;32750675;1;0;30000.0
184;3;6;3;32750675;3;0;30000.0
187;2;0;12;32750675;3;0;30000.0
181;1;4;12;32750675;3;0;30000.0
194;2;2;0;30090424;1;0;30000.0
