8;2;1;0;53547435;10000.000000000002
6;2;3;0;53547435;10000.000000000002
7;4;3;0;53547435;10000.000000000002
5;0;1;0;53547435;10000.000000000002
6;0;2;0;95658541;10000.000000000002
8;4;2;0;95658541;10000.000000000002
5;0;1;0;95658541;10000.000000000002
7;4;3;0;95658541;10000.000000000002
8;1;1;0;85810672;10000.000000000002
6;3;3;0;85810672;10000.000000000002
5;1;2;0;85810672;10000.000000000002
7;3;2;0;85810672;10000.000000000002
8;1;1;0;20905584;10000.000000000002
5;0;1;0;20905584;10000.000000000002
6;3;3;0;20905584;10000.000000000002
7;4;3;0;20905584;10000.000000000002
