43;2733.0704242701945;33263708
33;3953.9622590411373;82748131
39;2922.2949546712025;82748131
44;2677.5343665311216;82748131
32;3252.322934880409;33263708
26;2952.2035412317064;82748131
50;3133.4172528464464;33263708
35;2963.4107449696935;82748131
13;2859.528929720764;82748131
24;2997.5626396877424;82748131
30;4297.7663725283655;82748131
28;4297.803561945208;82748131
55;3642.9728153384935;5509313
42;3010.8759212982054;5509313
49;2688.941452583737;5509313
52;3120.866035304714;5509313
54;3744.2589484773803;5509313
58;3432.738132757515;5509313
56;3505.93762778264;5509313
57;2705.109090204309;5509313
53;3803.7225158975048;5509313
40;3400.434257391049;33263708
46;3152.0839263239304;33263708
47;3106.557306786181;33263708
23;3062.9875275092;33263708
36;3762.1588182939154;33263708
12;3483.7930037425494;33263708
29;3653.9444569219213;47818106
41;2799.6181630019155;47818106
25;2628.00389469953;47818106
34;4211.377617925888;47818106
27;3450.61551264524;47818106
37;3108.8142511733213;47818106
38;3347.057451285248;47818106
31;4262.073442989876;47818106
22;1962.9717027980862;47818106
82;2787.8578304844286;80925350
90;3549.888941791248;80925350
83;2824.537338826034;64229231
92;2771.333095155445;64229231
98;4181.850341831183;64229231
94;2911.794412193004;60430381
80;1988.7818477401058;64229231
97;3962.858635122656;64229231
87;3037.0910423227565;64229231
102;4135.576012351548;64229231
85;2978.942185106688;64229231
95;3047.5141726487386;64229231
93;3760.3627648126135;80925350
96;4008.4228065440084;80925350
86;2956.9849420183464;80925350
91;3295.5089717678;60430381
99;3503.1784495981055;60430381
101;3697.6735279503637;60430381
81;3020.0735331692104;60430381
88;3380.9281794918306;60430381
104;3383.972666393377;60430381
76;3363.6331253166663;60430381
84;3028.8593828757334;60430381
105;2900.8082125657393;80925350
89;3325.414273276748;80925350
100;3039.2217076378824;80925350
103;3181.868213122464;80925350
129;3338.502919481572;81767637
137;3011.1779828725066;81767637
132;3022.8901965470022;81767637
135;3118.3958077731027;81767637
122;3571.1141792755416;81767637
125;3544.278439776256;81767637
130;3405.1371794798147;81767637
131;3264.8999952350487;81767637
134;3175.721372118515;81767637
144;3308.514027311735;96740889
148;3479.068335806144;96740889
156;3131.077343231875;96740889
157;3122.966856033524;96740889
152;3091.0941902545237;96740889
146;3166.9090831229546;96740889
139;3290.780687127031;96740889
155;3080.538100275131;96740889
150;3857.9395204926295;96740889
133;3655.3481797133727;9641500
141;3572.969634766296;9641500
143;4246.491908842615;9641500
149;3530.168783793405;9641500
136;3886.547572049562;9641500
151;3376.3614240892607;9641500
138;3720.335476105708;9641500
145;4292.088058614306;9641500
147;3599.537346253475;9641500
32;3340.8135891238185;73186345
53;3467.883170697408;73186345
56;3124.2266719938584;73186345
52;3722.8710348695095;46489194
42;3384.745999190368;46489194
36;2540.9034583748335;46489194
58;3234.669419304993;73186345
54;3466.785737539904;73186345
57;2969.4177037662485;73186345
49;3271.3259040675175;73186345
45;3425.8443168957006;73186345
51;3590.195207287587;73186345
41;3714.7588926297894;53668500
26;2556.6585166630884;53668500
34;3552.420276731565;53668500
40;2544.7172048256953;43705934
48;3540.731092040303;46489194
50;3575.9008576813617;46489194
29;3025.0958746175866;46489194
33;2575.2884679771264;46489194
37;3870.5076513193358;46489194
39;3093.4922811178762;46489194
27;2465.5610270853067;53668500
30;3500.9759193107693;53668500
44;3925.1189551666603;53668500
17;2780.6460961669723;53668500
35;3642.081431027373;53668500
38;3756.0966422950833;53668500
19;3517.865790744804;43705934
21;3238.084558401352;43705934
28;3517.570603381883;43705934
25;3396.792400499336;43705934
12;3875.4896448368977;43705934
43;3057.0672912557493;43705934
18;3221.5588206750076;43705934
31;2979.294824243898;43705934
103;2917.5642861907468;9121321
109;3079.7319310088574;9121321
86;2869.521528290955;9121321
91;2869.521528290955;9121321
98;3943.914415788065;9121321
99;4307.735191881968;9121321
106;3058.2615873026516;9121321
94;2520.4443210225704;9121321
102;4226.098728471757;9121321
89;3423.404883001744;4266109
90;3705.3239266462624;4266109
80;2474.643025592546;4266109
82;3442.786275872205;4266109
85;3557.1794181409746;4266109
77;3220.752722929017;4266109
81;2839.3589009738917;4266109
104;3318.6577365142825;34072852
105;2940.066551498542;34072852
87;3938.3193819326216;4266109
84;3267.2978456542;4266109
92;3408.1779689183054;34072852
96;3598.2893054946135;34072852
100;3489.526651940632;34072852
101;3494.00239908444;34072852
83;2805.0629457313594;34072852
93;3680.8206574016285;34072852
88;3135.8683022598725;34072852
149;3309.355685908975;58691488
132;2329.6391734492977;58691488
136;2671.7612105971452;58691488
138;2479.7160430672734;58691488
139;2092.3279552798854;58691488
134;2442.9820852684616;58691488
145;3812.3408964745113;58691488
143;3882.0753165847345;58691488
129;2684.0069461642606;58691488
157;2865.831424194655;87105526
144;2450.300504574824;87105526
147;2243.5253652741826;87105526
150;3467.0684397941664;87105526
151;3244.323506736242;87105526
141;2638.327839937805;87105526
155;3206.4798896942702;87105526
154;3829.0738632888956;87105526
156;2908.906071621833;87105526
142;2957.142520934263;95662543
125;2888.4246792360823;95662543
130;2750.669821244796;95662543
133;3986.0123982923287;95662543
140;3222.5166265190064;95662543
131;3722.8107068487825;95662543
135;3410.6002260530427;95662543
137;2922.5300703552602;95662543
128;3184.171176542535;95662543
204;3178.416210404379;94376767
184;2275.1256611093554;45808292
193;2847.1206334209805;45808292
178;3611.6210553452993;2604822
179;3614.433179161574;2604822
180;3727.6098136216683;2604822
183;2829.3383749271984;2604822
175;3249.0802592123414;2604822
176;3617.357940045389;2604822
182;2663.0299168043875;2604822
177;3117.7166618528536;2604822
185;2720.7696831890707;2604822
203;3425.171467710007;94376767
200;3474.9962497388024;94376767
198;3016.4794828932027;94376767
199;3101.2629747482665;94376767
201;2943.2440802916544;94376767
202;3632.9395146916654;94376767
205;3750.2603687465553;94376767
195;3224.192407636981;94376767
194;3645.731281413068;45808292
192;3996.5789938633607;45808292
181;2977.49979575713;45808292
186;3153.378667795774;45808292
188;3238.7850100290466;45808292
191;3271.5264369293272;45808292
190;2975.772465219955;45808292
251;3489.3238136242794;9662757
227;2357.306640939701;9662757
243;3032.410783859231;98229657
226;2990.8672683247055;98229657
236;3638.672758713795;98229657
240;3557.8268082100167;98229657
249;3314.6952555977205;98229657
