8;2;5;1;95410918;30000.0
7;2;1;5;95410918;30000.0
10;2;6;1;95410918;30000.0
6;4;1;4;95410918;30000.0
9;1;6;2;95410918;30000.0
5;1;3;5;95410918;30000.0
8;2;5;1;74401837;30000.0
7;2;1;5;74401837;30000.0
10;2;6;1;74401837;30000.0
6;4;1;4;74401837;30000.0
9;1;6;2;74401837;30000.0
5;1;3;5;74401837;30000.0
10;0;0;0;49975684;30000.0
6;4;0;0;49975684;30000.0
8;1;0;0;49975684;30000.0
7;5;1;0;49975684;30000.0
9;3;0;1;49975684;30000.0
5;6;2;2;49975684;30000.0
8;0;0;0;17104287;30000.0
10;0;0;0;17104287;30000.0
9;3;1;0;17104287;30000.0
5;2;0;2;17104287;30000.0
6;4;0;0;17104287;30000.0
7;7;2;0;17104287;30000.0
10;0;0;0;55015907;30000.0
6;3;0;1;55015907;30000.0
7;2;1;1;55015907;30000.0
8;3;0;0;55015907;30000.0
9;2;0;2;55015907;30000.0
5;5;0;3;55015907;30000.0
10;0;0;0;31617195;30000.0
6;1;0;1;31617195;30000.0
8;1;0;0;31617195;30000.0
9;4;0;0;31617195;30000.0
5;0;1;3;31617195;30000.0
7;4;2;1;31617195;30000.0
