36;0;2;3;68886359;30000.0
31;0;1;4;68886359;30000.0
41;1;3;2;68886359;30000.0
20;1;0;5;68886359;30000.0
28;1;2;5;68886359;30000.0
33;1;4;3;68886359;30000.0
35;0;4;3;68886359;30000.0
39;3;3;1;68886359;30000.0
38;3;3;1;68886359;30000.0
46;2;3;1;81534689;30000.0
50;1;0;5;81534689;30000.0
25;2;1;4;81534689;30000.0
42;0;2;3;81534689;30000.0
43;3;3;1;81534689;30000.0
47;1;1;4;81534689;30000.0
48;1;0;4;81534689;30000.0
40;2;2;3;81534689;30000.0
45;1;2;2;81534689;30000.0
30;2;0;3;7966842;30000.0
19;3;3;1;7966842;30000.0
24;2;2;1;7966842;30000.0
34;2;2;2;7966842;30000.0
26;0;2;4;7966842;30000.0
23;3;1;2;7966842;30000.0
27;1;2;4;7966842;30000.0
32;2;1;2;7966842;30000.0
29;0;1;5;7966842;30000.0
52;1;1;1;64251843;30000.0
53;1;1;2;64251843;30000.0
56;2;1;2;64251843;30000.0
22;2;2;2;64251843;30000.0
57;1;2;3;64251843;30000.0
49;1;2;1;64251843;30000.0
54;3;1;2;64251843;30000.0
58;1;1;4;64251843;30000.0
55;6;1;1;64251843;30000.0
98;2;0;2;8622719;30000.0
103;2;0;2;65941593;30000.0
89;0;3;4;8622719;30000.0
82;1;2;2;8622719;30000.0
95;2;2;2;8622719;30000.0
80;2;1;2;8622719;30000.0
87;0;1;4;8622719;30000.0
91;2;1;1;1032249;30000.0
83;0;1;3;1032249;30000.0
93;3;0;2;1032249;30000.0
96;1;2;2;1032249;30000.0
79;1;3;2;1032249;30000.0
81;2;1;3;1032249;30000.0
88;1;4;1;1032249;30000.0
85;3;2;2;1032249;30000.0
99;2;2;2;1032249;30000.0
94;2;1;5;8622719;30000.0
84;3;2;1;8622719;30000.0
101;3;2;2;8622719;30000.0
105;1;3;2;65941593;30000.0
107;0;3;3;65941593;30000.0
109;2;1;3;65941593;30000.0
90;3;1;2;65941593;30000.0
97;2;0;3;65941593;30000.0
100;2;2;3;65941593;30000.0
86;1;2;3;65941593;30000.0
92;2;2;3;65941593;30000.0
129;0;0;4;76860983;30000.0
131;0;3;3;76860983;30000.0
128;2;0;5;76860983;30000.0
125;2;2;2;76860983;30000.0
133;2;3;3;76860983;30000.0
135;0;4;3;76860983;30000.0
130;1;1;4;76860983;30000.0
127;3;0;3;76860983;30000.0
126;2;1;3;76860983;30000.0
144;1;1;4;6857645;30000.0
132;2;3;1;6857645;30000.0
143;2;1;4;6857645;30000.0
139;0;6;1;6857645;30000.0
141;0;1;4;6857645;30000.0
146;0;2;4;6857645;30000.0
145;1;2;4;6857645;30000.0
137;2;4;1;6857645;30000.0
142;1;2;4;6857645;30000.0
156;2;0;2;89592589;30000.0
148;1;1;1;89592589;30000.0
150;0;3;1;89592589;30000.0
154;3;1;1;89592589;30000.0
157;1;1;3;89592589;30000.0
147;3;2;2;89592589;30000.0
155;2;1;2;89592589;30000.0
205;0;1;4;80148041;30000.0
181;4;0;1;80148041;30000.0
190;2;2;1;80148041;30000.0
202;0;1;4;80148041;30000.0
152;4;3;1;89592589;30000.0
153;3;2;2;89592589;30000.0
200;0;1;5;80148041;30000.0
193;0;1;5;80148041;30000.0
204;2;1;5;80148041;30000.0
186;5;1;1;80148041;30000.0
197;2;2;4;80148041;30000.0
192;1;1;3;68494928;30000.0
178;4;0;2;68494928;30000.0
184;0;4;3;68494928;30000.0
195;2;2;2;37607617;30000.0
189;2;0;4;37607617;30000.0
179;3;2;1;37607617;30000.0
187;1;3;4;68494928;30000.0
188;3;3;1;68494928;30000.0
175;1;2;4;68494928;30000.0
180;1;1;3;68494928;30000.0
182;0;4;3;68494928;30000.0
196;1;2;1;68494928;30000.0
183;1;1;3;37607617;30000.0
185;1;1;3;37607617;30000.0
191;3;0;2;37607617;30000.0
194;3;0;2;37607617;30000.0
170;1;3;2;37607617;30000.0
177;2;3;2;37607617;30000.0
221;3;0;4;23912838;30000.0
226;1;2;3;23912838;30000.0
231;1;3;2;23912838;30000.0
235;3;2;1;23912838;30000.0
225;0;2;4;23912838;30000.0
228;2;1;4;23912838;30000.0
246;2;1;1;14944970;30000.0
241;1;2;2;14944970;30000.0
229;2;0;3;14944970;30000.0
248;3;0;3;14944970;30000.0
251;2;1;2;14944970;30000.0
236;2;2;2;14944970;30000.0
244;0;5;2;14944970;30000.0
233;2;2;1;14944970;30000.0
242;1;5;2;14944970;30000.0
240;1;2;3;86645542;30000.0
247;3;1;1;86645542;30000.0
230;1;0;4;86645542;30000.0
237;1;2;3;86645542;30000.0
245;1;1;3;86645542;30000.0
250;1;3;2;86645542;30000.0
232;2;2;2;23912838;30000.0
222;0;3;5;23912838;30000.0
227;1;3;2;23912838;30000.0
243;1;2;4;86645542;30000.0
249;2;2;2;86645542;30000.0
234;4;1;2;86645542;30000.0
274;1;1;3;8452910;30000.0
278;1;1;3;8452910;30000.0
270;0;3;2;8452910;30000.0
272;3;1;2;8452910;30000.0
275;1;3;3;8452910;30000.0
281;2;1;3;8452910;30000.0
284;1;1;4;8452910;30000.0
273;0;4;2;8452910;30000.0
276;3;3;2;8452910;30000.0
291;0;2;4;91184135;30000.0
283;3;1;1;91184135;30000.0
297;0;2;4;91184135;30000.0
288;2;2;4;91184135;30000.0
298;2;1;2;91184135;30000.0
279;2;2;2;91184135;30000.0
286;1;0;4;91184135;30000.0
295;2;3;3;91184135;30000.0
293;1;3;3;91184135;30000.0
280;0;2;1;2114974;30000.0
290;1;1;2;2114974;30000.0
296;2;2;2;2114974;30000.0
285;2;1;2;2114974;30000.0
292;2;2;3;2114974;30000.0
294;2;3;1;2114974;30000.0
299;1;4;1;2114974;30000.0
277;3;1;2;2114974;30000.0
282;3;2;1;2114974;30000.0
331;0;1;4;72814096;30000.0
339;1;2;2;72814096;30000.0
325;1;3;2;72814096;30000.0
337;0;3;3;72814096;30000.0
342;1;3;2;72814096;30000.0
329;1;2;3;72814096;30000.0
335;1;2;4;72814096;30000.0
341;3;3;2;72814096;30000.0
328;3;3;2;72814096;30000.0
343;1;1;2;15020094;30000.0
324;1;1;2;95813922;30000.0
315;5;1;2;95813922;30000.0
320;2;2;2;95813922;30000.0
326;0;2;4;95813922;30000.0
318;1;2;3;95813922;30000.0
319;2;1;3;95813922;30000.0
322;1;2;2;95813922;30000.0
330;0;2;3;95813922;30000.0
327;0;3;3;95813922;30000.0
345;1;4;3;15020094;30000.0
347;1;0;4;15020094;30000.0
348;0;1;5;15020094;30000.0
349;1;1;4;15020094;30000.0
333;2;0;3;15020094;30000.0
338;3;2;3;15020094;30000.0
336;2;2;3;15020094;30000.0
340;1;4;3;15020094;30000.0
371;2;2;2;72802643;30000.0
378;1;1;3;72802643;30000.0
387;1;1;4;72802643;30000.0
384;1;4;3;72802643;30000.0
367;2;0;3;72802643;30000.0
373;1;2;3;72802643;30000.0
375;2;1;4;72802643;30000.0
381;1;2;3;72802643;30000.0
370;2;3;2;72802643;30000.0
389;0;2;3;81076149;30000.0
395;3;1;2;81076149;30000.0
380;1;0;4;81076149;30000.0
369;2;1;1;51813561;30000.0
372;1;0;2;51813561;30000.0
368;3;2;2;51813561;30000.0
374;1;2;2;51813561;30000.0
377;2;1;2;51813561;30000.0
379;2;1;3;51813561;30000.0
382;3;2;2;51813561;30000.0
376;0;3;4;51813561;30000.0
385;3;0;3;51813561;30000.0
393;2;0;5;81076149;30000.0
386;2;1;2;81076149;30000.0
391;0;3;2;81076149;30000.0
383;2;1;3;81076149;30000.0
396;3;2;4;81076149;30000.0
397;1;4;2;81076149;30000.0
