225;2;3;12;8351825;3;30000.0
227;1;6;5;8351825;3;30000.0
242;2;1;1;66362134;1;30000.0
244;3;0;1;66362134;1;30000.0
239;2;1;1;66362134;1;30000.0
233;2;0;12;66362134;3;30000.0
236;1;8;6;66362134;3;30000.0
229;4;4;6;66362134;3;30000.0
276;0;1;3;40903490;1;30000.0
278;1;1;3;40903490;1;30000.0
267;1;2;9;40903490;3;30000.0
269;2;8;6;40903490;3;30000.0
273;5;4;3;40903490;3;30000.0
280;3;2;3;40903490;1;30000.0
279;2;1;4;70158510;1;30000.0
281;1;1;4;70158510;1;30000.0
271;2;6;6;70158510;3;30000.0
274;2;6;6;70158510;3;30000.0
275;2;3;5;70158510;3;30000.0
277;3;1;2;70158510;1;30000.0
268;2;1;1;40655200;1;30000.0
266;2;3;1;40655200;1;30000.0
265;2;3;1;40655200;1;30000.0
255;2;5;9;40655200;3;30000.0
260;1;0;10;40655200;3;30000.0
261;4;4;5;40655200;3;30000.0
304;2;3;1;99527556;1;30000.0
306;1;2;2;99527556;1;30000.0
294;2;8;3;99527556;3;30000.0
299;2;0;12;99527556;3;30000.0
301;2;2;7;99527556;3;30000.0
309;3;3;2;99527556;1;30000.0
316;2;3;1;35749118;1;30000.0
308;4;0;12;35749118;3;30000.0
314;3;2;1;35749118;1;30000.0
305;0;4;5;35749118;3;30000.0
318;1;3;2;35749118;1;30000.0
310;3;4;6;35749118;3;30000.0
317;2;1;1;64870017;1;30000.0
319;1;3;1;64870017;1;30000.0
311;0;2;12;64870017;3;30000.0
315;3;6;6;64870017;3;30000.0
307;3;5;6;64870017;3;30000.0
320;3;1;1;64870017;1;30000.0
36;1;1;4;61415957;1;30000.0
43;2;0;4;61415957;1;30000.0
40;0;1;4;61415957;1;30000.0
20;5;6;0;61415957;3;30000.0
25;2;6;6;61415957;3;30000.0
30;2;4;9;61415957;3;30000.0
29;2;0;6;82747487;3;30000.0
32;3;2;2;82747487;1;30000.0
35;1;2;2;82747487;1;30000.0
39;2;2;2;82747487;1;30000.0
21;4;2;6;82747487;3;30000.0
26;0;10;9;82747487;3;30000.0
38;0;2;2;25144942;1;30000.0
34;4;3;1;78777362;1;30000.0
23;1;6;4;78777362;3;30000.0
27;3;3;9;78777362;3;30000.0
28;1;3;8;78777362;3;30000.0
41;2;1;2;78777362;1;30000.0
33;2;3;1;25144942;1;30000.0
37;1;2;3;78777362;1;30000.0
42;2;4;2;25144942;1;30000.0
22;2;4;4;25144942;3;30000.0
24;2;2;12;25144942;3;30000.0
31;3;3;9;25144942;3;30000.0
79;3;1;2;37802230;1;30000.0
82;1;3;2;37802230;1;30000.0
68;1;6;2;37802230;3;30000.0
73;3;2;9;37802230;3;30000.0
75;3;4;9;37802230;3;30000.0
83;1;2;3;37802230;1;30000.0
72;1;2;3;22721959;1;30000.0
71;3;3;1;22721959;1;30000.0
67;2;0;12;22721959;3;30000.0
70;1;8;5;22721959;3;30000.0
76;2;1;3;22721959;1;30000.0
63;3;4;3;22721959;3;30000.0
86;1;2;1;68230345;1;30000.0
87;1;2;2;68230345;1;30000.0
78;1;4;12;68230345;3;30000.0
81;3;4;5;68230345;3;30000.0
84;3;1;1;68230345;1;30000.0
74;3;5;6;68230345;3;30000.0
124;2;1;2;90560152;1;30000.0
122;3;4;7;90560152;3;30000.0
126;1;1;3;90560152;1;30000.0
127;3;1;3;90560152;1;30000.0
116;2;6;6;90560152;3;30000.0
120;1;5;6;90560152;3;30000.0
113;2;2;1;29350505;1;30000.0
109;1;3;2;29350505;1;30000.0
108;3;5;3;29350505;3;30000.0
111;1;3;1;29350505;1;30000.0
102;3;3;3;29350505;3;30000.0
107;3;4;11;29350505;3;30000.0
118;2;1;1;89767713;1;30000.0
115;3;2;1;89767713;1;30000.0
114;2;4;9;89767713;3;30000.0
121;2;1;2;89767713;1;30000.0
110;0;6;5;89767713;3;30000.0
112;3;4;9;89767713;3;30000.0
165;3;2;2;87865250;1;30000.0
166;2;2;2;87865250;1;30000.0
164;0;3;2;87865250;1;30000.0
156;3;4;6;87865250;3;30000.0
159;2;2;6;87865250;3;30000.0
162;2;5;9;87865250;3;30000.0
154;2;0;3;96680790;1;30000.0
152;1;2;3;96680790;1;30000.0
142;2;10;1;96680790;3;30000.0
147;1;6;4;96680790;3;30000.0
150;3;0;10;96680790;3;30000.0
157;3;2;3;96680790;1;30000.0
151;2;0;2;93872633;1;30000.0
153;0;1;3;93872633;1;30000.0
144;1;8;9;93872633;3;30000.0
148;4;4;5;93872633;3;30000.0
155;2;1;4;93872633;1;30000.0
141;3;4;4;93872633;3;30000.0
201;3;1;4;24864035;1;30000.0
204;1;2;4;24864035;1;30000.0
195;3;4;3;24864035;3;30000.0
198;2;2;9;24864035;3;30000.0
200;1;7;3;24864035;3;30000.0
205;2;2;4;24864035;1;30000.0
192;1;2;5;8033977;3;30000.0
197;2;2;0;8033977;1;30000.0
199;3;2;0;8033977;1;30000.0
194;1;3;1;8033977;1;30000.0
190;2;5;9;8033977;3;30000.0
187;4;4;9;8033977;3;30000.0
189;2;2;3;53731564;1;30000.0
188;1;3;3;53731564;1;30000.0
185;2;2;10;53731564;3;30000.0
191;1;2;3;53731564;1;30000.0
180;4;7;0;53731564;3;30000.0
182;2;2;8;53731564;3;30000.0
228;2;2;2;88660805;1;30000.0
226;3;1;1;88660805;1;30000.0
218;0;5;8;88660805;3;30000.0
221;3;2;8;88660805;3;30000.0
225;2;5;6;88660805;3;30000.0
230;2;3;2;88660805;1;30000.0
235;1;2;2;53095504;1;30000.0
237;3;2;2;53095504;1;30000.0
231;4;0;9;53095504;3;30000.0
234;0;3;2;53095504;1;30000.0
227;2;6;3;53095504;3;30000.0
229;2;6;9;53095504;3;30000.0
242;1;2;1;58001307;1;30000.0
243;2;1;1;58001307;1;30000.0
244;2;1;1;58001307;1;30000.0
236;4;6;3;58001307;3;30000.0
239;2;4;9;58001307;3;30000.0
241;1;2;12;58001307;3;30000.0
279;2;4;2;67133904;1;30000.0
276;1;3;1;67133904;1;30000.0
272;2;0;12;67133904;3;30000.0
274;1;3;7;67133904;3;30000.0
277;3;1;2;67133904;1;30000.0
268;3;7;3;67133904;3;30000.0
266;2;2;0;58809164;1;30000.0
264;1;6;8;58809164;3;30000.0
265;1;4;1;58809164;1;30000.0
258;3;3;5;58809164;3;30000.0
262;4;0;12;58809164;3;30000.0
267;1;3;1;58809164;1;30000.0
280;2;1;2;77570817;1;30000.0
281;1;3;2;77570817;1;30000.0
273;0;4;9;77570817;3;30000.0
275;4;0;7;77570817;3;30000.0
270;4;8;0;77570817;3;30000.0
278;1;4;1;77570817;1;30000.0
314;1;1;3;60872250;1;30000.0
316;1;2;3;60872250;1;30000.0
309;5;2;6;60872250;3;30000.0
312;0;3;2;60872250;1;30000.0
305;3;4;5;60872250;3;30000.0
307;2;6;8;60872250;3;30000.0
308;1;1;2;91321551;1;30000.0
306;3;1;2;91321551;1;30000.0
300;1;4;6;91321551;3;30000.0
303;3;6;6;91321551;3;30000.0
304;1;2;2;91321551;1;30000.0
293;3;4;9;91321551;3;30000.0
319;2;0;2;5581518;1;30000.0
321;2;1;2;5581518;1;30000.0
317;1;6;9;5581518;3;30000.0
322;2;1;2;5581518;1;30000.0
310;2;6;9;5581518;3;30000.0
315;3;4;3;5581518;3;30000.0
48;2;1;4;18862554;1;30000.0
49;1;1;4;18862554;1;30000.0
44;3;1;12;18862554;3;30000.0
46;2;6;3;18862554;3;30000.0
47;0;1;4;18862554;1;30000.0
40;4;8;0;18862554;3;30000.0
31;4;1;1;6141649;1;30000.0
28;3;1;1;6141649;1;30000.0
19;2;9;2;6141649;3;30000.0
23;0;3;9;6141649;3;30000.0
26;2;3;10;6141649;3;30000.0
34;1;1;4;6141649;1;30000.0
30;2;1;1;15662118;1;30000.0
27;1;4;12;15662118;3;30000.0
33;4;0;1;15662118;1;30000.0
22;3;3;2;15662118;3;30000.0
24;1;5;10;15662118;3;30000.0
36;2;3;1;15662118;1;30000.0
20;1;8;3;67958344;3;30000.0
29;2;1;7;67958344;3;30000.0
35;2;2;1;67958344;1;30000.0
38;3;2;1;67958344;1;30000.0
32;3;2;0;67958344;1;30000.0
25;2;3;12;67958344;3;30000.0
68;0;8;0;27753586;3;30000.0
78;3;2;2;27753586;1;30000.0
75;3;0;2;27753586;1;30000.0
73;1;2;12;27753586;3;30000.0
81;2;2;2;27753586;1;30000.0
70;3;4;9;27753586;3;30000.0
76;3;2;1;20497011;1;30000.0
74;2;2;1;20497011;1;30000.0
69;1;7;6;20497011;3;30000.0
71;1;0;11;20497011;3;30000.0
80;2;1;3;20497011;1;30000.0
64;3;6;5;20497011;3;30000.0
85;0;1;3;42462408;1;30000.0
82;3;1;3;42462408;1;30000.0
72;2;7;3;42462408;3;30000.0
77;4;2;9;42462408;3;30000.0
79;2;4;6;42462408;3;30000.0
88;1;3;3;42462408;1;30000.0
125;0;3;1;58091928;1;30000.0
123;3;3;0;58091928;1;30000.0
121;1;3;5;58091928;3;30000.0
126;2;4;1;58091928;1;30000.0
115;2;6;8;58091928;3;30000.0
119;4;0;12;58091928;3;30000.0
109;3;0;2;6183419;1;30000.0
111;3;1;1;6183419;1;30000.0
108;2;4;8;6183419;3;30000.0
113;1;3;2;6183419;1;30000.0
101;2;2;8;6183419;3;30000.0
106;1;6;6;6183419;3;30000.0
117;3;1;0;98350193;1;30000.0
120;3;1;0;98350193;1;30000.0
122;1;2;1;98350193;1;30000.0
112;3;4;6;98350193;3;30000.0
114;2;0;11;98350193;3;30000.0
110;0;10;9;98350193;3;30000.0
148;1;3;2;81282183;1;30000.0
150;1;1;3;81282183;1;30000.0
140;4;4;6;81282183;3;30000.0
144;3;4;9;81282183;3;30000.0
146;2;4;4;81282183;3;30000.0
152;1;2;3;81282183;1;30000.0
158;2;1;2;60320972;1;30000.0
154;2;1;3;60320972;1;30000.0
153;1;6;6;60320972;3;30000.0
159;2;2;3;60320972;1;30000.0
149;2;6;2;60320972;3;30000.0
151;3;2;11;60320972;3;30000.0
166;2;1;1;60662076;1;30000.0
163;3;2;1;60662076;1;30000.0
165;0;4;1;60662076;1;30000.0
156;3;2;4;60662076;3;30000.0
162;3;6;5;60662076;3;30000.0
160;1;5;12;60662076;3;30000.0
192;0;2;2;74396990;1;30000.0
195;1;1;2;74396990;1;30000.0
199;3;1;2;74396990;1;30000.0
182;4;4;6;74396990;3;30000.0
188;1;2;9;74396990;3;30000.0
190;2;8;6;74396990;3;30000.0
201;3;2;1;58034841;1;30000.0
205;3;1;1;58034841;1;30000.0
203;0;4;2;58034841;1;30000.0
194;4;4;3;58034841;3;30000.0
197;1;0;12;58034841;3;30000.0
200;1;7;8;58034841;3;30000.0
193;2;1;1;12432030;1;30000.0
191;2;2;1;12432030;1;30000.0
189;2;3;1;12432030;1;30000.0
186;3;4;6;12432030;3;30000.0
180;0;5;9;12432030;3;30000.0
183;3;5;6;12432030;3;30000.0
239;2;1;3;81029606;1;30000.0
237;0;2;3;81029606;1;30000.0
231;2;3;9;81029606;3;30000.0
234;4;6;0;81029606;3;30000.0
241;1;2;3;81029606;1;30000.0
227;3;4;9;81029606;3;30000.0
228;3;3;0;97492704;1;30000.0
220;1;2;9;97492704;3;30000.0
224;1;3;9;97492704;3;30000.0
225;3;4;6;97492704;3;30000.0
226;3;2;1;97492704;1;30000.0
230;1;4;2;97492704;1;30000.0
238;2;0;2;92595033;1;30000.0
240;1;1;2;92595033;1;30000.0
242;2;2;2;92595033;1;30000.0
229;3;6;3;92595033;3;30000.0
232;2;4;9;92595033;3;30000.0
235;2;5;9;92595033;3;30000.0
266;3;2;1;2094463;1;30000.0
269;0;2;3;2094463;1;30000.0
264;2;4;4;2094463;3;30000.0
272;2;2;3;2094463;1;30000.0
258;3;2;7;2094463;3;30000.0
263;1;6;9;2094463;3;30000.0
278;1;2;1;61717556;1;30000.0
280;5;1;0;61717556;1;30000.0
271;2;2;8;61717556;3;30000.0
274;3;2;0;61717556;1;30000.0
265;0;6;9;61717556;3;30000.0
268;2;3;9;61717556;3;30000.0
279;2;0;2;60105715;1;30000.0
276;1;2;2;60105715;1;30000.0
281;1;2;2;60105715;1;30000.0
267;4;6;0;60105715;3;30000.0
270;2;2;12;60105715;3;30000.0
273;3;6;6;60105715;3;30000.0
308;0;2;9;16198087;3;30000.0
319;3;2;1;16198087;1;30000.0
317;2;3;1;16198087;1;30000.0
322;2;3;1;16198087;1;30000.0
311;3;0;6;16198087;3;30000.0
314;2;8;9;16198087;3;30000.0
309;0;4;6;43819085;3;30000.0
316;3;1;1;43819085;1;30000.0
304;1;5;6;43819085;3;30000.0
307;3;2;12;43819085;3;30000.0
318;3;2;1;43819085;1;30000.0
312;2;4;1;43819085;1;30000.0
305;1;1;3;19746140;1;30000.0
310;2;3;2;19746140;1;30000.0
296;1;7;3;19746140;3;30000.0
299;5;0;6;19746140;3;30000.0
306;2;2;2;19746140;1;30000.0
303;1;5;11;19746140;3;30000.0
