37;1;2;3;45396715;30000.0
27;2;2;12;45396715;30000.0
29;2;5;9;45396715;30000.0
34;1;1;3;45396715;30000.0
39;1;2;2;45396715;30000.0
19;4;6;1;45396715;30000.0
28;3;2;2;26459420;30000.0
32;0;3;2;26459420;30000.0
36;1;3;3;26459420;30000.0
22;2;4;11;26459420;30000.0
23;2;2;6;26459420;30000.0
25;2;6;6;26459420;30000.0
41;2;0;4;47596491;30000.0
33;1;6;6;47596491;30000.0
40;1;0;4;47596491;30000.0
43;2;0;3;47596491;30000.0
26;4;2;6;47596491;30000.0
31;1;8;7;47596491;30000.0
38;3;1;0;50386415;30000.0
35;2;1;1;50386415;30000.0
44;4;0;1;50386415;30000.0
30;0;4;10;50386415;30000.0
21;3;4;0;50386415;30000.0
24;2;4;12;50386415;30000.0
87;2;1;3;66739429;30000.0
79;1;2;3;66739429;30000.0
73;1;8;9;66739429;30000.0
75;2;1;6;66739429;30000.0
88;2;3;3;66739429;30000.0
68;2;5;6;66739429;30000.0
76;3;0;3;59066528;30000.0
70;1;4;8;59066528;30000.0
72;0;8;6;59066528;30000.0
78;3;0;2;59066528;30000.0
67;1;5;9;59066528;30000.0
81;3;1;2;59066528;30000.0
77;2;0;4;22021426;30000.0
82;1;3;4;22021426;30000.0
69;4;4;5;22021426;30000.0
71;1;1;4;22021426;30000.0
74;0;8;9;22021426;30000.0
80;2;2;4;22021426;30000.0
125;3;0;1;61445927;30000.0
126;3;1;3;61445927;30000.0
124;1;4;9;61445927;30000.0
127;2;1;2;61445927;30000.0
120;2;2;9;61445927;30000.0
122;2;4;6;61445927;30000.0
116;2;0;3;35999815;30000.0
114;1;3;2;35999815;30000.0
102;0;8;3;35999815;30000.0
108;3;0;14;35999815;30000.0
110;1;6;6;35999815;30000.0
112;3;3;2;35999815;30000.0
115;3;1;0;27629461;30000.0
113;3;1;1;27629461;30000.0
117;3;2;0;27629461;30000.0
106;1;3;12;27629461;30000.0
109;1;0;12;27629461;30000.0
111;3;5;5;27629461;30000.0
164;2;0;3;7834467;30000.0
156;0;4;9;7834467;30000.0
159;2;0;3;7834467;30000.0
148;3;4;6;7834467;30000.0
153;2;7;6;7834467;30000.0
161;2;1;3;7834467;30000.0
163;3;0;1;59042194;30000.0
160;1;2;1;59042194;30000.0
155;1;6;6;59042194;30000.0
158;3;0;9;59042194;30000.0
162;3;3;1;59042194;30000.0
152;1;7;9;59042194;30000.0
149;3;2;0;68349643;30000.0
151;1;2;3;68349643;30000.0
147;3;4;6;68349643;30000.0
150;1;2;3;68349643;30000.0
140;1;4;6;68349643;30000.0
144;2;3;12;68349643;30000.0
189;2;1;4;56161087;30000.0
186;1;4;6;56161087;30000.0
188;0;2;4;56161087;30000.0
191;1;1;4;56161087;30000.0
182;0;10;9;56161087;30000.0
185;6;2;3;56161087;30000.0
194;3;1;0;70121599;30000.0
192;0;6;7;70121599;30000.0
198;2;3;1;70121599;30000.0
187;3;3;7;70121599;30000.0
190;1;3;11;70121599;30000.0
197;2;4;1;70121599;30000.0
205;0;2;3;65092208;30000.0
199;4;4;3;65092208;30000.0
200;4;2;8;65092208;30000.0
203;1;3;2;65092208;30000.0
204;1;3;2;65092208;30000.0
196;0;6;12;65092208;30000.0
240;1;2;4;25753461;30000.0
231;2;10;3;25753461;30000.0
235;3;0;8;25753461;30000.0
237;2;4;7;25753461;30000.0
241;1;2;4;25753461;30000.0
243;1;2;4;25753461;30000.0
239;1;3;3;57450401;30000.0
230;3;0;12;57450401;30000.0
233;3;6;4;57450401;30000.0
234;3;6;4;57450401;30000.0
238;1;4;2;57450401;30000.0
236;3;3;2;57450401;30000.0
225;0;0;10;44436219;30000.0
226;3;0;1;44436219;30000.0
227;3;0;1;44436219;30000.0
228;4;0;1;44436219;30000.0
218;2;8;6;44436219;30000.0
224;2;4;11;44436219;30000.0
266;1;1;2;75884856;30000.0
264;1;2;2;75884856;30000.0
267;2;3;2;75884856;30000.0
256;1;6;3;75884856;30000.0
259;3;5;6;75884856;30000.0
261;1;1;15;75884856;30000.0
283;0;2;2;83536044;30000.0
276;1;4;9;83536044;30000.0
278;3;2;8;83536044;30000.0
280;2;3;1;83536044;30000.0
282;3;1;1;83536044;30000.0
274;2;8;6;83536044;30000.0
272;0;2;12;81440759;30000.0
273;2;2;1;81440759;30000.0
275;2;3;1;81440759;30000.0
277;2;2;1;81440759;30000.0
269;2;9;3;81440759;30000.0
271;2;4;9;81440759;30000.0
312;3;1;3;51120689;30000.0
306;2;8;6;51120689;30000.0
310;2;4;4;51120689;30000.0
311;2;2;13;51120689;30000.0
313;0;4;1;51120689;30000.0
315;2;3;1;51120689;30000.0
320;2;2;2;31428659;30000.0
318;3;4;5;31428659;30000.0
321;1;2;3;31428659;30000.0
314;1;4;6;31428659;30000.0
316;2;6;9;31428659;30000.0
322;1;2;5;31428659;30000.0
299;2;1;1;91070344;30000.0
297;0;5;9;91070344;30000.0
301;3;1;2;91070344;30000.0
303;2;1;2;91070344;30000.0
292;3;4;4;91070344;30000.0
294;2;6;9;91070344;30000.0
45;1;0;4;4556214;30000.0
40;1;0;5;4556214;30000.0
25;1;6;12;4556214;30000.0
34;1;0;4;4556214;30000.0
23;4;6;1;4556214;30000.0
30;2;8;4;4556214;30000.0
33;1;1;2;91425479;30000.0
31;1;2;2;91425479;30000.0
24;3;2;12;91425479;30000.0
28;2;6;6;91425479;30000.0
35;1;1;3;91425479;30000.0
20;2;8;5;91425479;30000.0
38;0;3;1;46904181;30000.0
42;3;1;1;46904181;30000.0
32;1;5;9;46904181;30000.0
36;1;3;1;46904181;30000.0
21;4;4;6;46904181;30000.0
27;3;2;9;46904181;30000.0
41;1;3;1;92845391;30000.0
22;3;1;5;92845391;30000.0
37;2;3;2;92845391;30000.0
26;1;5;12;92845391;30000.0
29;2;1;9;92845391;30000.0
