28;2;1;3;65098161;1;0;30000.0
41;0;3;3;65098161;1;0;30000.0
51;2;1;3;65098161;1;0;30000.0
26;2;1;3;65098161;1;0;30000.0
49;1;2;3;65098161;1;0;30000.0
36;1;2;3;65098161;1;0;30000.0
45;1;2;3;65098161;1;0;30000.0
32;0;3;3;65098161;1;0;30000.0
23;3;1;3;65098161;1;0;30000.0
33;0;2;3;53790027;1;0;30000.0
44;1;2;3;31839107;1;0;30000.0
48;1;1;4;31839107;1;0;30000.0
54;1;1;4;31839107;1;0;30000.0
32;0;3;3;31839107;1;0;30000.0
36;1;3;2;31839107;1;0;30000.0
40;2;2;2;31839107;1;0;30000.0
23;2;2;3;31839107;1;0;30000.0
27;1;3;3;31839107;1;0;30000.0
58;3;1;3;31839107;1;0;30000.0
53;2;1;3;53790027;1;0;30000.0
21;2;1;3;53790027;1;0;30000.0
25;2;1;3;53790027;1;0;30000.0
29;1;2;3;53790027;1;0;30000.0
37;1;2;3;53790027;1;0;30000.0
49;1;3;3;53790027;1;0;30000.0
41;2;2;3;53790027;1;0;30000.0
45;2;2;3;53790027;1;0;30000.0
47;2;1;3;24704990;1;0;30000.0
21;1;1;4;24704990;1;0;30000.0
30;0;2;4;24704990;1;0;30000.0
33;2;2;2;24704990;1;0;30000.0
37;1;3;2;24704990;1;0;30000.0
40;3;1;2;24704990;1;0;30000.0
44;1;3;3;24704990;1;0;30000.0
24;1;2;4;24704990;1;0;30000.0
50;1;3;3;24704990;1;0;30000.0
27;2;0;3;47077610;1;0;30000.0
35;2;1;3;47077610;1;0;30000.0
48;1;2;3;47077610;1;0;30000.0
20;1;2;3;47077610;1;0;30000.0
39;1;2;3;47077610;1;0;30000.0
52;0;3;3;47077610;1;0;30000.0
56;2;1;3;47077610;1;0;30000.0
43;0;3;3;47077610;1;0;30000.0
31;2;2;3;47077610;1;0;30000.0
29;2;0;3;46942144;1;0;30000.0
53;2;1;3;46942144;1;0;30000.0
57;1;2;3;46942144;1;0;30000.0
