122;135.99999999706722;61252311
124;125.3333333306005;61252311
125;179.99999999596733;61252311
110;166.66666666303402;61252311
121;227.99999999483398;61252311
123;218.666666661734;61252311
18;122.66666666393382;70004124
36;205.333333328734;70004124
40;113.33333333090046;70004124
38;181.33333332920066;70004124
33;165.33333332960063;70004124
32;183.99999999593402;70004124
66;109.33333333093377;58339332
113;103.99999999773374;57412125
106;133.33333333026718;57412125
43;134.66666666363386;57412125
109;167.9999999964007;57412125
107;161.33333332990065;57412125
108;157.33333333000064;57412125
129;131.99999999710053;62793733
111;153.3333333299006;62793733
130;142.66666666350056;62793733
120;225.33333332836742;62793733
127;206.66666666210068;62793733
128;193.33333332910067;62793733
84;187.99999999576733;82495654
91;154.6666666632006;82495654
42;185.33333332916735;82495654
77;134.66666666376722;82495654
96;214.66666666183397;82495654
70;210.666666661934;82495654
40;166.66666666303405;45530226
78;187.999999995834;45530226
65;201.33333332890072;45530226
72;141.33333333013388;45530226
97;198.66666666210062;45530226
85;203.99999999536726;45530226
56;111.99999999753378;40229912
119;97.33333333116704;9311228
54;163.99999999636734;40229912
57;182.66666666256737;40229912
58;166.66666666296734;40229912
52;147.9999999967673;40229912
55;177.33333332936735;40229912
121;134.66666666370054;9311228
120;149.33333333000058;9311228
123;185.33333332910064;9311228
122;219.99999999510072;9311228
118;210.6666666620007;9311228
69;107.99999999763376;79186395
83;111.99999999753378;79186395
76;131.99999999696718;79186395
66;73.33333333170029;87004679
68;179.9999999961674;87004679
51;185.3333333293674;87004679
65;150.6666666633006;87004679
73;183.99999999586734;58339332
69;146.66666666340058;87004679
87;202.6666666622007;58339332
82;195.99999999550062;58339332
67;203.9999999953673;87004679
26;131.99999999703385;38545090
53;147.99999999676726;79186395
95;178.666666662734;79186395
90;181.33333332926733;79186395
28;210.6666666620007;38545090
25;115.99999999750048;38545090
24;137.33333333030055;38545090
27;226.6666666616007;38545090
16;222.6666666617007;38545090
41;98.66666666446704;68869488
89;206.66666666196733;68869488
94;177.3333333295007;68869488
64;157.3333333298006;68869488
79;219.99999999510067;68869488
71;215.99999999520068;68869488
92;231.99999999486738;58339332
52;198.66666666230066;58339332
86;199.9999999956674;3759640
67;113.33333333090046;3759640
93;126.66666666396719;3759640
74;191.9999999956673;3759640
80;151.99999999646724;3759640
37;95.99999999780036;7719061
46;179.9999999961007;3759640
88;81.33333333156699;27194859
84;190.66666666236733;27194859
85;229.3333333283341;27194859
82;227.99999999496742;27194859
86;211.9999999951006;27194859
87;221.33333332860076;27194859
34;134.66666666370054;7719061
19;174.66666666283402;7719061
39;175.99999999613405;7719061
31;225.333333328234;7719061
35;229.33333332820067;7719061
117;81.33333333150031;59954923
108;115.99999999750047;34676565
112;197.33333332880062;34676565
109;202.66666666213402;34676565
111;218.66666666180075;34676565
102;226.66666666160071;34676565
110;90.66666666480037;34676565
73;77.33333333166698;60160061
74;118.6666666640338;60160061
61;146.66666666346725;60160061
76;153.33333333003395;60160061
75;146.66666666340058;60160061
72;177.33333332943403;60160061
99;219.999999995034;45083398
93;226.6666666614673;45083398
98;194.6666666622006;45083398
97;201.33333332870063;45083398
96;195.99999999550062;45083398
100;222.66666666170067;45083398
63;186.66666666246732;59954923
116;215.9999999950673;59954923
112;187.999999995834;59954923
118;167.99999999626732;59954923
114;202.66666666206729;59954923
243;113.33333333083378;43654273
241;122.66666666406718;43654273
244;114.66666666433382;43654273
258;163.99999999643398;43654273
249;159.99999999653397;43654273
255;158.66666666323397;43654273
243;99.99999999783373;68112024
