20;222.0;6015528
15;296.0;6015528
82;298.0;75095159
83;316.0;75095159
29;274.0;93850849
22;304.0;93850849
27;312.0;93850849
26;348.0;93850849
112;226.0;30948278
81;276.0;75095159
77;338.0;75095159
106;256.0;2886898
22;240.0;6015528
23;348.0;6015528
188;280.0;75222059
173;272.0;75222059
28;254.0;56421584
30;248.0;56421584
25;342.0;56421584
179;290.0;75222059
21;342.0;56421584
182;246.0;75222059
64;228.0;87446646
63;260.0;87446646
60;324.0;87446646
62;286.0;87446646
72;320.0;34400283
71;246.0;34400283
67;300.0;34400283
73;332.0;34400283
151;204.0;76699988
153;250.0;76699988
107;282.0;2886898
53;322.0;36717745
52;330.0;36717745
49;296.0;36717745
54;326.0;36717745
210;280.0;37728629
206;248.0;37728629
32;319.99999999999994;41178868
33;258.0;41178868
87;228.0;76876265
27;302.0;41178868
94;284.0;76876265
31;306.0;41178868
214;284.0;37728629
215;318.0;37728629
82;220.0;76601259
199;278.0;28102060
208;256.0;28102060
205;230.0;28102060
203;220.0;28102060
108;334.0;2886898
105;346.0;2886898
148;296.0;76699988
143;338.0;76699988
108;324.0;30948278
216;336.0;78249228
111;338.0;30948278
219;290.0;78249228
110;294.0;30948278
225;274.0;78249228
222;286.0;78249228
92;304.0;76876265
93;332.0;76876265
102;280.0;12610588
101;262.0;12610588
96;338.0;12610588
100;328.0;12610588
21;324.0;20260382
19;342.0;20260382
176;232.0;95575514
181;244.0;95575514
299;108.0;55030969
83;238.0;76601259
84;340.0;76601259
72;324.0;76601259
161;314.0;40654497
179;324.0;40654497
171;296.0;40654497
174;278.0;40654497
25;296.0;20260382
12;316.0;20260382
160;322.0;30470332
164;284.0;30470332
173;330.0;30470332
168;330.0;30470332
410;118.0;90788233
32;262.0;85169391
309;194.0;24848661
308;194.0;24848661
302;204.0;35540597
33;334.0;85169391
305;234.0;24848661
172;270.0;54166067
307;280.0;24848661
307;270.0;35540597
189;292.0;95575514
184;348.0;95575514
165;246.0;54166067
171;298.0;10760342
37;320.0;47888461
429;200.0;73829029
86;338.0;23917318
150;272.0;35534115
40;268.0;47888461
312;272.0;50910743
317;242.0;50910743
430;186.0;73829029
153;312.0;35534115
89;312.0;23917318
321;294.0;50910743
87;276.0;23917318
91;342.0;23917318
428;286.0;73829029
220;340.0;84068483
42;310.0;47888461
214;280.0;84068483
223;300.0;84068483
44;278.0;43448298
41;346.0;47888461
421;326.0;73829029
218;256.0;84068483
43;218.0;43448298
319;266.0;50910743
370;98.0;1794767
323;218.0;70921556
324;166.0;70921556
335;234.0;3960846
333;288.0;3960846
331;340.0;3960846
329;328.0;3960846
221;172.0;46286360
34;342.0;85169391
177;270.0;54166067
23;342.0;85169391
174;308.0;54166067
219;316.0;86268265
220;290.0;86268265
221;340.0;86268265
222;300.0;86268265
40;324.0;43448298
290;320.0;35540597
316;242.0;69674853
45;316.0;43448298
299;338.0;35540597
318;210.0;69674853
157;270.0;35534115
541;316.0;32862175
533;264.0;32862175
152;348.0;35534115
546;292.0;32862175
326;296.0;72391014
323;324.0;72391014
538;250.0;32862175
324;310.0;72391014
320;332.0;72391014
334;222.0;54624090
168;338.0;10760342
332;236.0;54624090
325;238.0;70921556
301;276.0;55030969
297;302.0;55030969
160;324.0;10760342
326;290.0;70921556
285;338.0;55030969
166;344.0;10760342
313;242.0;52892025
317;244.0;52892025
305;322.0;52892025
311;268.0;52892025
447;268.0;3473927
446;180.0;3473927
192;348.0;85605075
186;312.0;85605075
183;298.0;85605075
195;338.0;85605075
405;252.0;28178302
406;284.0;28178302
271;188.0;25475498
268;218.0;25475498
312;294.0;69674853
310;298.0;69674853
226;260.0;89956571
272;244.0;25475498
225;262.0;89956571
298;292.0;66476237
532;302.0;86475942
295;348.0;66476237
265;270.0;25475498
213;256.0;46286360
510;266.0;86475942
217;310.0;46286360
547;206.0;71805349
215;314.0;46286360
515;216.0;86475942
544;322.0;71805349
511;318.0;86475942
330;308.0;54624090
336;336.0;54624090
140;326.0;73130918
202;286.0;17085076
201;260.0;17085076
150;330.0;73130918
197;312.0;17085076
191;310.0;17085076
448;254.0;3473927
445;250.0;3473927
418;346.0;47048660
419;254.0;47048660
368;246.0;1794767
228;324.0;89956571
227;314.0;89956571
441;232.0;95783858
288;340.00000000000006;66476237
293;318.0;66476237
440;264.0;95783858
478;284.0;65863558
475;254.0;65863558
479;296.0;65863558
477;278.0;65863558
404;322.0;28178302
403;304.0;28178302
435;226.0;58249046
433;304.0;58249046
436;318.0;58249046
434;306.0;58249046
289;282.0;56783131
286;344.0;56783131
496;310.0;6428886
499;294.0;6428886
540;230.0;71805349
537;300.0;71805349
491;290.0;6428886
494;288.0;6428886
336;276.0;72766762
172;304.0;51924845
159;328.0;51924845
337;266.0;72766762
411;276.0;90788233
165;338.00000000000006;51924845
167;310.0;51924845
530;220.0;57132424
529;244.0;57132424
415;348.0;47048660
417;348.0;47048660
393;334.0;44117563
389;282.0;44117563
391;332.0;44117563
392;296.0;44117563
283;338.00000000000006;56783131
281;322.0;56783131
285;212.0;39274058
269;248.0;83623488
268;210.0;83623488
448;234.0;91732211
447;240.0;91732211
291;260.0;39274058
445;288.0;91732211
446;308.0;91732211
409;340.0;90788233
412;326.0;90788233
373;278.0;17339070
372;260.0;17339070
142;280.0;73130918
144;324.0;73130918
422;246.0;25967624
424;314.0;25967624
416;326.0;25967624
425;304.0;25967624
289;276.0;35565772
525;294.0;57132424
528;330.0;57132424
284;234.0;35565772
265;276.0;83623488
270;276.0;83623488
440;348.0;98525614
533;262.0;70703460
441;332.0;98525614
528;264.0;70703460
366;284.0;1794767
439;324.0;95783858
442;342.0;95783858
371;330.0;1794767
555;236.0;34019993
536;304.0;70703460
535;294.0;70703460
439;340.0;98525614
442;332.0;98525614
521;192.0;8952475
512;290.0;8952475
522;218.0;8952475
519;286.0;8952475
556;300.0;34019993
530;298.0;41920991
531;306.0;41920991
506;248.0;73067576
301;206.0;72272845
558;340.0;34019993
557;270.0;34019993
505;330.00000000000006;73067576
508;336.0;73067576
507;292.0;73067576
300;238.0;72272845
417;226.0;99701633
422;236.0;99701633
534;312.0;45310493
545;276.0;45310493
298;342.0;72272845
542;325.99999999999994;45310493
548;314.0;45310493
306;298.0;72272845
521;174.0;69583731
334;244.0;72766762
369;340.0;17339070
370;330.0;17339070
338;314.0;72766762
294;264.0;35565772
516;252.0;69583731
292;312.0;35565772
550;220.0;17463118
549;278.0;17463118
523;318.0;69583731
551;298.0;17463118
524;322.0;69583731
552;300.0;17463118
406;264.0;1556292
403;270.0;1556292
398;334.0;1556292
423;332.0;99701633
527;284.0;41920991
415;310.0;99701633
529;284.0;41920991
408;294.0;1556292
332;258.0;56833297
489;140.0;64239529
329;340.0;56833297
490;312.0;64239529
431;294.0;84502012
330;338.0;56833297
433;220.0;84502012
331;296.0;56833297
295;346.0;39274058
293;296.0;39274058
519;192.0;51745415
515;288.0;51745415
402;320.0;36989551
397;340.0;36989551
404;308.0;36989551
407;324.0;36989551
393;332.0;2284164
396;292.0;2284164
400;336.0;2284164
399;336.0;2284164
488;324.0;64239529
487;330.0;64239529
518;328.0;51745415
517;334.0;51745415
511;176.0;96875411
510;214.0;96875411
424;298.0;84502012
430;332.0;84502012
428;300.0;64164971
432;332.0;64164971
555;250.0;27638234
557;320.0;27638234
556;304.0;27638234
558;336.0;27638234
427;282.0;64164971
434;276.0;64164971
508;252.0;96875411
509;290.0;96875411
499;220.0;47847003
500;236.0;47847003
501;314.0;47847003
502;266.0;47847003
545;282.0;58442906
546;304.0;58442906
543;256.0;58442906
544;298.0;58442906
64;180.0;41387652
62;160.0;41387652
67;284.0;41387652
60;332.0;41387652
418;92.0;77787294
201;308.0;28979211
203;286.0;28979211
416;218.0;77787294
204;310.0;28979211
200;334.0;28979211
419;308.0;77787294
420;322.0;77787294
77;234.0;42582039
69;244.0;76379204
64;282.0;76379204
73;346.0;42582039
75;340.0;42582039
67;260.0;42582039
70;322.0;76379204
71;328.0;76379204
24;306.0;55749217
19;266.0;55749217
26;274.0;55749217
28;274.0;55749217
95;210.0;93296798
84;248.0;93296798
92;184.0;93296798
97;216.0;93296798
47;258.0;36751022
48;286.0;36751022
38;336.0;36751022
50;312.0;36751022
53;254.0;13618463
55;318.0;13618463
42;338.0;13618463
52;298.0;13618463
96;252.0;15632667
93;292.0;15632667
108;248.0;87315478
107;262.0;87315478
45;220.0;2399487
91;282.0;15632667
85;348.0;15632667
106;256.0;87315478
105;324.0;87315478
36;322.0;2399487
46;282.0;2399487
41;322.0;2399487
27;298.0;48693866
25;306.0;48693866
23;341.99999999999994;48693866
21;312.0;48693866
196;228.0;78497527
191;292.0;78497527
206;252.0;78497527
200;304.0;78497527
201;224.0;85138568
205;232.0;85138568
198;304.0;85138568
192;336.0;85138568
184;246.0;46574354
190;310.0;46574354
194;340.0;46574354
197;326.0;46574354
225;292.0;27474430
219;260.0;27474430
222;264.0;27474430
221;310.0;27474430
223;292.0;65292591
220;240.0;65292591
226;324.0;65292591
224;300.0;65292591
154;320.0;4587222
169;286.0;4587222
171;260.0;84747137
174;270.0;84747137
148;262.0;92553764
142;236.0;92553764
151;342.0;92553764
144;292.0;92553764
162;314.0;4587222
163;330.0;4587222
164;312.0;84747137
178;338.0;84747137
293;176.0;89580483
332;212.0;25745343
329;230.0;25745343
288;228.0;82329806
323;250.0;76975414
324;224.0;76975414
317;208.0;82687310
320;204.0;82687310
331;328.0;25745343
330;340.0;25745343
297;206.0;89580483
321;290.0;76975414
311;250.0;76975414
263;270.0;17385580
262;266.0;17385580
312;340.0;82687310
