103;0;10;0;78035099;2;0;29999.999999999993
105;0;10;0;78035099;2;0;29999.999999999993
107;0;10;0;78035099;2;0;29999.999999999993
109;0;10;0;78035099;2;0;29999.999999999993
112;0;10;0;78035099;2;0;29999.999999999993
86;0;10;0;78035099;2;0;29999.999999999993
117;0;8;0;21011295;2;0;30000.0
98;0;10;0;21011295;2;0;30000.0
114;0;10;0;21011295;2;0;30000.0
115;0;10;0;21011295;2;0;30000.0
116;0;10;0;21011295;2;0;30000.0
127;0;12;0;21011295;2;0;30000.0
97;0;10;0;2549717;2;0;29999.999999999996
50;1;7;0;2549717;2;0;29999.999999999996
70;0;10;0;2549717;2;0;29999.999999999996
80;0;9;0;2549717;2;0;29999.999999999996
87;0;10;0;2549717;2;0;29999.999999999996
94;1;8;0;2549717;2;0;29999.999999999996
77;0;10;0;57284365;2;0;30000.000000000004
27;1;8;0;57284365;2;0;30000.000000000004
43;1;8;0;57284365;2;0;30000.000000000004
52;0;10;0;57284365;2;0;30000.000000000004
55;0;9;0;57284365;2;0;30000.000000000004
71;0;9;0;57284365;2;0;30000.000000000004
99;1;8;0;56898059;2;0;29999.999999999993
104;0;10;0;56898059;2;0;29999.999999999993
28;0;10;0;56898059;2;0;29999.999999999993
45;0;9;0;56898059;2;0;29999.999999999993
79;0;9;0;56898059;2;0;29999.999999999993
63;0;12;0;56898059;2;0;29999.999999999993
93;2;6;0;29141915;2;0;30000.0
96;0;10;0;29141915;2;0;30000.0
36;0;8;0;29141915;2;0;30000.0
75;0;10;0;29141915;2;0;30000.0
58;0;12;0;29141915;2;0;30000.0
62;0;10;0;29141915;2;0;30000.0
30;0;9;0;99102727;2;0;30000.000000000007
44;0;10;0;99102727;2;0;30000.000000000007
54;0;9;0;99102727;2;0;30000.000000000007
60;0;10;0;99102727;2;0;30000.000000000007
78;1;8;0;99102727;2;0;30000.000000000007
85;1;8;0;99102727;2;0;30000.000000000007
76;0;10;0;52111111;2;0;30000.000000000004
42;0;10;0;52111111;2;0;30000.000000000004
61;0;10;0;52111111;2;0;30000.000000000004
68;0;8;0;52111111;2;0;30000.000000000004
73;0;10;0;52111111;2;0;30000.000000000004
31;1;10;0;52111111;2;0;30000.000000000004
29;0;9;0;60602275;2;0;30000.0
53;1;8;0;60602275;2;0;30000.0
59;0;10;0;60602275;2;0;30000.0
69;0;9;0;60602275;2;0;30000.0
82;0;10;0;60602275;2;0;30000.0
47;0;12;0;60602275;2;0;30000.0
64;0;8;0;61043902;2;0;30000.000000000004
91;1;8;0;61043902;2;0;30000.000000000004
95;0;10;0;61043902;2;0;30000.000000000004
108;0;10;0;61043902;2;0;30000.000000000004
106;0;10;0;61043902;2;0;30000.000000000004
102;0;12;0;61043902;2;0;30000.000000000004
251;0;10;0;44898469;2;0;30000.0
256;0;10;0;44898469;2;0;30000.0
257;0;10;0;44898469;2;0;30000.0
228;0;10;0;44898469;2;0;30000.0
240;0;10;0;44898469;2;0;30000.0
247;0;10;0;44898469;2;0;30000.0
145;0;10;0;18582669;2;0;29999.999999999996
168;0;10;0;18582669;2;0;29999.999999999996
177;0;10;0;18582669;2;0;29999.999999999996
185;0;10;0;18582669;2;0;29999.999999999996
192;0;10;0;18582669;2;0;29999.999999999996
206;0;10;0;18582669;2;0;29999.999999999996
213;1;8;0;30362185;2;0;30000.000000000004
225;0;10;0;30362185;2;0;30000.000000000004
232;0;10;0;30362185;2;0;30000.000000000004
239;0;10;0;30362185;2;0;30000.000000000004
