5;2;1;0;30532985;1;0;29999.999999999996
6;2;1;0;30532985;1;0;29999.999999999996
7;2;1;0;30532985;1;0;29999.999999999996
8;2;1;0;30532985;1;0;29999.999999999996
8;1;2;0;40921384;1;0;29999.999999999996
5;3;0;0;40921384;1;0;29999.999999999996
6;2;1;0;40921384;1;0;29999.999999999996
7;0;3;0;40921384;1;0;29999.999999999996
5;2;1;0;65258838;1;0;29999.999999999996
6;1;2;0;65258838;1;0;29999.999999999996
7;1;2;0;65258838;1;0;29999.999999999996
8;2;1;0;65258838;1;0;29999.999999999996
7;1;2;0;52768472;1;0;29999.999999999996
8;2;1;0;52768472;1;0;29999.999999999996
5;3;0;0;52768472;1;0;29999.999999999996
6;2;1;0;52768472;1;0;29999.999999999996
5;3;0;0;90882676;1;0;29999.999999999996
6;3;0;0;90882676;1;0;29999.999999999996
7;1;2;0;90882676;1;0;29999.999999999996
8;1;2;0;90882676;1;0;29999.999999999996
5;1;2;0;47670888;1;0;29999.999999999996
6;2;1;0;47670888;1;0;29999.999999999996
7;2;1;0;47670888;1;0;29999.999999999996
8;1;2;0;47670888;1;0;29999.999999999996
8;3;0;0;20959180;1;0;29999.999999999996
5;3;0;0;20959180;1;0;29999.999999999996
6;2;1;0;20959180;1;0;29999.999999999996
7;2;1;0;20959180;1;0;29999.999999999996
7;2;1;0;88678729;1;0;29999.999999999996
8;2;1;0;88678729;1;0;29999.999999999996
5;3;0;0;88678729;1;0;29999.999999999996
6;3;0;0;88678729;1;0;29999.999999999996
6;2;1;0;14286294;1;0;29999.999999999996
8;3;0;0;14286294;1;0;29999.999999999996
5;2;1;0;14286294;1;0;29999.999999999996
7;3;0;0;14286294;1;0;29999.999999999996
8;2;1;0;12529521;1;0;29999.999999999996
5;2;1;0;12529521;1;0;29999.999999999996
6;2;1;0;12529521;1;0;29999.999999999996
7;2;1;0;12529521;1;0;29999.999999999996
6;1;2;0;63943008;1;0;29999.999999999996
7;1;2;0;63943008;1;0;29999.999999999996
8;3;0;0;63943008;1;0;29999.999999999996
5;3;0;0;63943008;1;0;29999.999999999996
6;1;2;0;80587655;1;0;29999.999999999996
7;1;2;0;80587655;1;0;29999.999999999996
8;3;0;0;80587655;1;0;29999.999999999996
5;3;0;0;80587655;1;0;29999.999999999996
8;2;1;0;77728746;1;0;29999.999999999996
5;2;1;0;77728746;1;0;29999.999999999996
6;1;2;0;77728746;1;0;29999.999999999996
7;1;2;0;77728746;1;0;29999.999999999996
5;3;0;0;60877901;1;0;29999.999999999996
6;1;2;0;60877901;1;0;29999.999999999996
7;1;2;0;60877901;1;0;29999.999999999996
8;3;0;0;60877901;1;0;29999.999999999996
5;1;2;0;89967238;1;0;29999.999999999996
6;2;1;0;89967238;1;0;29999.999999999996
7;2;1;0;89967238;1;0;29999.999999999996
8;1;2;0;89967238;1;0;29999.999999999996
8;2;1;0;59848964;1;0;29999.999999999996
5;2;1;0;59848964;1;0;29999.999999999996
6;1;2;0;59848964;1;0;29999.999999999996
7;1;2;0;59848964;1;0;29999.999999999996
6;1;2;0;34882252;1;0;29999.999999999996
7;2;1;0;34882252;1;0;29999.999999999996
8;3;0;0;34882252;1;0;29999.999999999996
5;2;1;0;34882252;1;0;29999.999999999996
8;1;2;0;70234105;1;0;29999.999999999996
5;3;0;0;70234105;1;0;29999.999999999996
6;3;0;0;70234105;1;0;29999.999999999996
7;1;2;0;70234105;1;0;29999.999999999996
5;3;0;0;567168;1;0;29999.999999999996
6;1;2;0;567168;1;0;29999.999999999996
7;1;2;0;567168;1;0;29999.999999999996
8;3;0;0;567168;1;0;29999.999999999996
6;3;0;0;79642135;1;0;29999.999999999996
7;1;2;0;79642135;1;0;29999.999999999996
8;1;2;0;79642135;1;0;29999.999999999996
5;3;0;0;79642135;1;0;29999.999999999996
19;1;2;0;61570730;1;0;29999.999999999996
16;1;2;0;61570730;1;0;29999.999999999996
17;2;1;0;61570730;1;0;29999.999999999996
18;2;1;0;61570730;1;0;29999.999999999996
27;2;1;0;88826033;1;0;29999.999999999996
28;1;2;0;88826033;1;0;29999.999999999996
29;1;2;0;88826033;1;0;29999.999999999996
30;2;1;0;88826033;1;0;29999.999999999996
8;3;0;0;92651692;1;0;29999.999999999996
5;3;0;0;92651692;1;0;29999.999999999996
6;1;2;0;92651692;1;0;29999.999999999996
7;1;2;0;92651692;1;0;29999.999999999996
19;3;0;0;23437242;1;0;29999.999999999996
16;3;0;0;23437242;1;0;29999.999999999996
17;1;2;0;23437242;1;0;29999.999999999996
18;1;2;0;23437242;1;0;29999.999999999996
27;2;1;0;63824815;1;0;29999.999999999996
28;1;2;0;63824815;1;0;29999.999999999996
29;1;2;0;63824815;1;0;29999.999999999996
30;2;1;0;63824815;1;0;29999.999999999996
8;2;1;0;22246604;1;0;29999.999999999996
5;2;1;0;22246604;1;0;29999.999999999996
6;2;1;0;22246604;1;0;29999.999999999996
7;2;1;0;22246604;1;0;29999.999999999996
18;1;2;0;86387431;1;0;29999.999999999996
19;2;1;0;86387431;1;0;29999.999999999996
16;2;1;0;86387431;1;0;29999.999999999996
17;1;2;0;86387431;1;0;29999.999999999996
27;3;0;0;24145697;1;0;29999.999999999996
28;2;1;0;24145697;1;0;29999.999999999996
29;2;1;0;24145697;1;0;29999.999999999996
30;3;0;0;24145697;1;0;29999.999999999996
38;3;0;0;8850903;1;0;29999.999999999996
39;2;1;0;8850903;1;0;29999.999999999996
40;2;1;0;8850903;1;0;29999.999999999996
41;3;0;0;8850903;1;0;29999.999999999996
8;3;0;0;33080077;1;0;29999.999999999996
5;3;0;0;33080077;1;0;29999.999999999996
6;1;2;0;33080077;1;0;29999.999999999996
7;1;2;0;33080077;1;0;29999.999999999996
5;2;1;0;83003710;1;0;29999.999999999996
7;2;3;0;83003710;1;0;29999.999999999996
6;2;1;0;83003710;1;0;29999.999999999996
8;2;3;0;83003710;1;0;29999.999999999996
8;2;2;0;908559;1;0;29999.999999999996
5;2;2;0;908559;1;0;29999.999999999996
7;2;2;0;908559;1;0;29999.999999999996
6;2;2;0;908559;1;0;29999.999999999996
19;0;3;0;21897868;1;0;29999.999999999996
16;2;1;0;21897868;1;0;29999.999999999996
17;3;0;0;21897868;1;0;29999.999999999996
18;1;2;0;21897868;1;0;29999.999999999996
6;2;3;0;57866634;1;0;29999.999999999996
7;3;2;0;57866634;1;0;29999.999999999996
8;2;1;0;57866634;1;0;29999.999999999996
5;1;2;0;57866634;1;0;29999.999999999996
