10;3758.122049573461;28256659
7;2520.6132577495932;28256659
8;2445.61780104455;28256659
6;1470.4340336832383;28256659
5;3111.302440786921;28256659
9;2188.1825869108225;28256659
8;3149.521787072623;45321050
5;1951.6714998215202;45321050
9;2259.868580587896;45321050
6;3207.916226529557;45321050
7;2976.399430124747;45321050
10;1739.7129939959689;45321050
10;2250.829252331783;10877678
8;1392.64893097133;10877678
5;2878.595510497552;10877678
6;2312.727796422569;10877678
7;2583.1851365089183;10877678
9;1869.8340560119304;10877678
